Index,HIP,Vmag,X,Y,Tipo,Name
367,96837,4.39,1742.6896870788073,981.7336045432,Scientific,* bet Sge
368,82673,4.39,815.0251185072692,1024.4332777939924,Scientific,* iot Oph
369,96757,4.39,1738.598661269301,988.9284239935796,Scientific,* alf Sge
370,4463,4.4,3307.5326936362826,1283.289273151566,Scientific,* eta And
371,108431,4.4,2436.461409917881,47.514233307308814,Scientific,* del Ind
372,85693,4.41,1127.0726085190358,1188.2235635822651,Scientific,* lam Her
373,115102,4.41,2995.7105706802063,370.8673829411309,Scientific,* gam Scl
374,114222,4.41,2243.076790597138,1750.5539704259318,Scientific,* pi. Cep
375,115033,4.41,3011.9580819632138,700.6729480960475,Scientific,* psi02 Aqr
376,105138,4.41,2226.753257307142,1204.0047075903246,Scientific,* ups Cyg
377,87998,4.41,1288.3143511812175,1210.3675854384603,Scientific,* nu. Her
378,88290,4.42,1142.7506577370275,828.3054825100402,Scientific,*  68 Oph
379,115623,4.42,2890.9617732595534,1146.7109408734957,Scientific,* ups Peg
380,77257,4.42,444.4239026124442,1096.7083172318787,Scientific,* lam Ser
381,110538,4.42,2399.0668281304033,1453.6766166403618,Scientific,* bet Lac
382,100587,4.43,1977.759414087902,1162.702920827137,Scientific,*  39 Cyg
383,23040,4.43,2905.0653366788347,2086.147891941272,Scientific,*   7 Cam
384,94481,4.43,1677.2632848175392,1269.7482164398295,Scientific,* eta Lyr
385,98688,4.43,1844.695452654924,396.9671860954989,Scientific,* c Sgr
386,102624,4.43,2112.315315835536,686.9485844642777,Scientific,* k Aqr
387,102281,4.43,2080.068644870115,943.9704303619684,Scientific,* del Del
388,3786,4.44,3440.441477518678,1051.7755611995954,Scientific,* del Psc
389,95771,4.44,1694.789549850444,1078.2302600727069,Scientific,* alf Vul
390,1170,4.44,3357.8238824312593,610.2282438713397,Scientific,*   7 Cet
391,30060,4.44,2551.7736437215717,2203.2123617647094,Scientific,*   2 Lyn
392,94648,4.45,1881.3847131247608,1698.6566176257354,Scientific,* tau Dra
393,96229,4.45,1686.8937887686393,854.1247460826628,Scientific,* mu. Aql
394,7884,4.45,3726.037015515596,1122.444341165647,Scientific,* nu. Psc
395,80975,4.45,579.2836626650752,583.4219539784856,Scientific,* ome Oph
396,11569,4.46,2613.4867440901435,1854.3591668361703,Scientific,* iot Cas
397,112948,4.46,2841.1973769602328,355.5817917815949,Scientific,* gam PsA
398,104858,4.47,2257.1111589450993,884.2211150615717,Scientific,* del Equ
399,109111,4.47,2551.730515553885,252.97355815952776,Scientific,* lam Gru
400,73165,4.47,84.82472095360025,1013.7077490923916,Scientific,*  16 Lib
401,71284,4.47,510.788605052331,1563.8087633465366,Scientific,* sig Boo
402,15549,4.47,3638.8610474238553,1708.155055217769,Scientific,HD  20644
403,114119,4.48,2947.243864381164,489.50780098099784,Scientific,* c01 Aqr
404,113889,4.48,2892.894841761543,865.9711072499028,Scientific,* bet Psc
405,3504,4.48,2882.109977168532,1554.8477289150342,Scientific,* omi Cas
406,80343,4.48,530.0383282145089,614.1475115261928,Scientific,* psi Oph
407,71762,4.49,275.6599634368839,1380.0132143285755,Scientific,* pi.01 Boo
408,116971,4.49,3166.563013005819,646.0637247762678,Scientific,* ome02 Aqr
409,107310,4.49,2369.2963303937054,1135.1628240244634,Scientific,* mu. Cyg
410,9480,4.49,2510.4133376645277,1840.065734441088,Scientific,*  48 Cas
411,116928,4.49,3117.2953697603,876.5225746821178,Scientific,* lam Psc
412,96441,4.49,1813.452700137003,1401.6837609223005,Scientific,* tet Cyg
413,104234,4.49,2229.979276551482,432.8266227500167,Scientific,*  24 Cap
414,104459,4.5,2245.4499525264587,608.5090120121961,Scientific,* nu. Aqr
415,109285,4.5,2583.350453283787,340.6385401465034,Scientific,* mu. PsA
416,106039,4.5,2360.9986764984583,477.7193747085107,Scientific,* b Cap
417,99874,4.5,1936.1499322365084,1107.2486123658937,Scientific,*  23 Vul
418,111944,4.5,2524.4519944404483,1366.9973684949025,Scientific,*  11 Lac
419,109754,4.5,2451.162075944698,1291.0972069111242,Scientific,HD 211073
420,76852,4.51,567.4917469797683,1279.6947685551263,Scientific,* iot Ser
421,98702,4.51,1948.4702295614595,1620.8832682444684,Scientific,* rho Dra
422,1473,4.51,2975.2524094530168,1384.5296925714736,Scientific,* sig And
423,102333,4.51,2081.5219696142017,86.13615161664103,Scientific,* eta Ind
424,5586,4.51,3268.4125599952813,1394.7136682005655,Scientific,* tau Psc
425,106723,4.51,2412.083748529754,510.0607441820969,Scientific,* eps Cap
426,117863,4.51,2601.0279444230273,1590.932721420842,Scientific,* rho Cas
427,95176,4.52,1594.0747505330603,556.0105517303693,Scientific,* ups Sgr
428,106140,4.52,2314.23949926371,1063.9355367236465,Scientific,*   2 Peg
429,89112,4.52,1265.2275366562908,171.50228289816377,Scientific,* eps Tel
430,73745,4.52,543.3758420857068,1456.1582690110044,Scientific,* psi Boo
431,13061,4.52,3573.5086258380907,1613.49290726625,Scientific,*  39 Ari
432,102431,4.52,2056.393463594635,1488.0366567566114,Scientific,* ups Cep
433,111104,4.52,2495.0125189111,1345.1522549348697,Scientific,*   6 Lac
434,3881,4.53,3018.602266446094,1483.8976573901334,Scientific,* nu. And
435,69483,4.53,996.5609119367788,1807.244780395103,Scientific,* kap02 Boo
436,87072,4.53,1041.6229852127676,434.34988480233415,Scientific,V* X Sgr
437,85365,4.53,919.3059338782684,772.6742448787235,Scientific,*  47 Oph
438,102589,4.53,2085.534308167462,1218.424016338037,Scientific,* lam Cyg
439,114570,4.53,2588.1749033635233,1456.90439927455,Scientific,*   7 And
440,114144,4.54,2885.81069356168,943.5446202665078,Scientific,*  55 Peg
441,72659,4.54,360.4331522905592,1388.425235606714,Scientific,* ksi Boo
442,46977,4.54,1845.6460554494845,2147.7868524414093,Scientific,* d UMa
443,98162,4.54,1810.351154655047,404.4219751257614,Scientific,* b Sgr
444,115919,4.54,2986.262981882804,1011.1960552714996,Scientific,*  70 Peg
445,110351,4.55,2433.731648289254,1381.354635405269,Scientific,*   2 Lac
446,107119,4.55,2148.8138584402227,1672.0814954603698,Scientific,*  11 Cep
447,110609,4.55,2424.154125135816,1420.1940049413315,Scientific,*   4 Lac
448,33694,4.55,2159.9012784964457,2053.651608497223,Scientific,HD  49878
449,88839,4.55,1164.874196335851,416.043060209178,Scientific,HD 165634
450,301,4.55,3293.0949421502214,624.1104577220242,Scientific,*   2 Cet
451,16281,4.55,2850.708340263679,1916.847465280867,Scientific,HD  21389
452,80079,4.55,516.1854145985495,550.7730125724252,Scientific,* omi Sco
453,86092,4.56,1081.588713384547,168.48074571670674,Scientific,* sig Ara
454,103004,4.56,2117.0100434401193,1098.7644971951336,Scientific,*  31 Vul
455,13328,4.56,3446.7528292451357,1682.790674197178,Scientific,*  17 Per
456,104194,4.56,2147.542740949692,1364.0343606250062,Scientific,* f02 Cyg
457,80463,4.57,702.8331642995252,1121.292432860029,Scientific,* ome Her
458,97886,4.57,1819.4129213036213,1063.0666055357444,Scientific,*  13 Vul
459,80473,4.57,543.8432050659312,557.9135821169419,Scientific,* rho Oph
460,94005,4.57,1550.4242630314193,237.4348483390309,Scientific,* del CrA
461,86614,4.57,1716.339086191406,1721.9357854483203,Scientific,* psi01 Dra A
462,92818,4.57,1515.4066265126755,1069.0995972238773,Scientific,* 113 Her
463,86284,4.58,977.7445719912016,719.7329244224733,Scientific,* mu. Oph
464,79404,4.58,479.5879062884979,495.9828076341015,Scientific,* c02 Sco
465,67627,4.58,1332.642147041891,1901.2553080143855,Scientific,* i Dra
466,115250,4.58,2865.527757851374,1145.7485744966884,Scientific,* tau Peg
467,17959,4.59,2501.9209061053543,1954.3939270950848,Scientific,* gam Cam
468,117452,4.59,3188.32267800889,451.07778689031113,Scientific,* del Scl
469,42527,4.59,1981.8684254836,2230.7747786372756,Scientific,* pi.02 UMa
470,77512,4.59,691.1055336353794,1346.5072732991273,Scientific,* del CrB
471,91926,4.59,1555.8030904748732,1292.2080719986627,Scientific,* eps02 Lyr
472,77840,4.59,359.8194674982607,557.3688401673616,Scientific,*   2 Sco
473,96465,4.59,1687.798926443171,436.688827532199,Scientific,* h02 Sgr
474,95081,4.6,1841.5502193407551,1602.1726381013566,Scientific,* pi. Dra
475,20070,4.6,3062.1600134903133,1999.165271683681,Scientific,* b Per
476,77760,4.6,970.8298266202896,1532.7559407021406,Scientific,* chi Her
477,72125,4.6,301.6403261645951,1375.4800915156568,Scientific,* omi Boo
478,101474,4.61,2024.8705833813056,1201.7504862190915,Scientific,*  47 Cyg
479,14817,4.61,3361.0894185739576,1775.5682388944922,Scientific,* ome Per
480,1366,4.61,2944.9673238699284,1405.3964321345866,Scientific,* tet And
481,76219,4.61,253.5178653635648,844.9414141844397,Scientific,*  37 Lib
482,443,4.61,3281.0222172712706,797.2389060734856,Scientific,*  33 Psc
483,8833,4.61,3810.145852562621,1113.5723382980025,Scientific,* ksi Psc
484,92946,4.62,1463.993251919463,829.2597992778826,Scientific,* tet01 Ser
485,4422,4.62,2704.4553176152604,1679.62000190941,Scientific,* ups02 Cas
486,80628,4.62,567.241518751629,792.2169715204222,Scientific,* ups Oph
487,88175,4.62,1120.9452946084104,761.7526344258018,Scientific,* zet Ser
488,90982,4.62,1364.0496970493512,218.29379671910263,Scientific,* tet CrA
489,118131,4.63,3026.801453075904,1209.7645736996674,Scientific,* psi Peg
490,13914,4.63,3773.9717286979258,1554.690924572763,Scientific,* eps Ari
491,92512,4.63,1720.7011214823144,1535.1171632621786,Scientific,* omi Dra
492,77635,4.63,345.72605268217274,552.6315569079466,Scientific,* b Sco
493,73199,4.63,1388.2125566889515,1817.393070566281,Scientific,V* RR UMi
494,66738,4.63,1059.9527227161457,1888.0978917616976,Scientific,*  83 UMa
495,84606,4.64,1183.5381905227982,1344.7436531803514,Scientific,* e Her
496,101589,4.64,2035.4768349673511,938.4223903364068,Scientific,* zet Del
497,88765,4.64,1202.4755787759816,922.853920304468,Scientific,*  71 Oph
498,76669,4.64,827.7099588479206,1493.3854937081203,Scientific,*   7 CrB A
499,113919,4.64,2553.622970878921,1457.182813049104,Scientific,*   3 And
500,95585,4.64,1633.2604156660138,765.8233800362627,Scientific,* nu. Aql
501,111674,4.64,2450.5611163025214,1454.3507158766872,Scientific,*   9 Lac
502,82369,4.64,689.2833136989425,729.1290853732502,Scientific,*  20 Oph
503,12719,4.65,3597.0081565022942,1583.816685010437,Scientific,*  35 Ari
504,8497,4.66,3896.027239922893,873.9796144737636,Scientific,* chi Cet
505,88567,4.66,1149.7851777344824,401.6949041932624,Scientific,* gam01 Sgr
506,98543,4.66,1863.4591744237111,1108.5184913765154,Scientific,*  15 Vul
507,90135,4.66,1248.5226709246715,674.5012416258976,Scientific,* zet Sct
508,89678,4.66,1220.8276315459486,431.3870086112072,Scientific,HD 167818
509,5571,4.66,3399.24872654274,1279.5484699303229,Scientific,* chi Psc
510,45075,4.67,1867.5308324156097,2234.1828181109177,Scientific,* tau UMa
511,103738,4.67,2191.630890714344,339.02012148405265,Scientific,* gam Mic
512,90595,4.67,1277.5002086801378,595.6100943344696,Scientific,* gam Sct
513,88128,4.67,1204.0512026381764,1035.194564813517,Scientific,*  93 Her
514,96100,4.67,1889.8985844344993,1648.6431411165784,Scientific,* sig Dra
515,16244,4.67,3107.427740938317,1882.311606529517,Scientific,*  34 Per
516,19811,4.67,3346.9118194499515,1961.9172475483424,Scientific,* f Per
517,91919,4.67,1555.9990217127142,1292.9596389466733,Scientific,* eps01 Lyr
518,5742,4.67,3359.130066791204,1330.1713446242431,Scientific,* phi Psc
519,7294,4.68,2763.8822836132813,1730.3230816300818,Scientific,* chi Cas
520,106786,4.68,2412.994877917167,660.9461149142971,Scientific,* ksi Aqr
521,112211,4.68,2812.9562672877923,544.6918248537573,Scientific,* g Aqr
522,96683,4.68,1762.1804471076805,1144.7382808511834,Scientific,* phi Cyg
523,66234,4.68,905.2400202147612,1877.1056922648393,Scientific,*  24 CVn
524,13879,4.68,3345.7164031664324,1742.9329566835695,Scientific,* pi. Per
525,107136,4.69,2264.4123909929076,1419.7007497768377,Scientific,* pi.01 Cyg
526,116389,4.69,3028.577366518293,229.49218427962123,Scientific,* iot Phe
527,91726,4.7,1359.6027667580388,662.3651985969717,Scientific,* del Sct
528,104521,4.7,2233.6547752478755,884.810803783613,Scientific,* gam Equ
529,113116,4.7,2099.0465255065883,1842.8659067791232,Scientific,HD 217382
530,98066,4.7,1803.2389177492332,415.7307185379527,Scientific,* ome Sgr
531,116247,4.7,3109.7243772336724,546.5516537916877,Scientific,* b03 Aqr
532,114375,4.71,2968.2940583058057,509.3949151430496,Scientific,*  89 Aqr
533,97938,4.71,1802.9701017533,862.6517307808131,Scientific,* ksi Aql
534,105140,4.71,2289.3831491972005,341.8548979782562,Scientific,* eps Mic
535,84514,4.72,877.8754889424059,848.3551886828931,Scientific,*  41 Oph
536,78592,4.72,1063.192520306978,1553.9445176729655,Scientific,* ups Her
537,107188,4.72,2445.8639622916744,519.3762855748661,Scientific,* kap Cap
538,6692,4.72,2550.667526789402,1786.4536867881166,Scientific,* psi Cas
539,64844,4.72,672.0188178351966,1875.4770655240716,Scientific,*  20 CVn
540,103045,4.73,2142.7922549760915,636.7475147757704,Scientific,* mu. Aqr
541,11313,4.73,3043.305165894684,1749.846385561139,Scientific,*  65 And
542,79119,4.73,920.7559775579988,1436.99271874051,Scientific,* tau CrB
543,93542,4.74,1526.7940431396555,216.98805068290085,Scientific,* zet CrA
544,2505,4.74,2740.322277314724,1602.2985515400003,Scientific,* lam Cas
545,96052,4.74,1738.8750805422808,1202.3387461102277,Scientific,*   8 Cyg
546,108874,4.74,2558.319724868181,745.4691381133912,Scientific,* omi Aqr
547,103632,4.74,2121.984289990336,1361.154572455449,Scientific,* f01 Cyg
548,15520,4.74,2667.2581009507567,1915.6043014709635,Scientific,HD  20336
549,88116,4.74,1105.9641008707756,484.6499503759727,Scientific,*   4 Sgr
550,116602,4.74,3018.6597421600372,187.46786781219328,Scientific,HD 222095
551,6193,4.74,3341.0493340707862,1375.500635833724,Scientific,* ups Psc
552,77661,4.74,626.2456846802978,1277.3647136354948,Scientific,* rho Ser
553,44390,4.74,1918.7907568780188,2185.2208577992124,Scientific,* rho UMa
554,115088,4.75,2365.3897902993494,1677.031207863311,Scientific,* omi Cep
555,69713,4.75,987.8711949623096,1799.1376475889526,Scientific,* iot Boo
556,76880,4.75,280.7126326822863,668.7930732326637,Scientific,* kap Lib
557,86486,4.76,1134.395087610029,125.6978434555186,Scientific,* lam Ara
558,94703,4.76,1621.190000566948,1041.520747768022,Scientific,*   1 Vul
559,67665,4.76,534.3997136545894,1730.511138182107,Scientific,V* AW CVn
560,106801,4.76,2194.5485493136703,1555.4864555944616,Scientific,*   9 Cep
561,114155,4.76,2787.6368144803264,1153.734841277081,Scientific,*  56 Peg
562,60485,4.76,1027.16468808979,2047.5226622145776,Scientific,*   5 CVn
563,29997,4.76,2353.2785355972997,2110.9766777013992,Scientific,HD  42818
564,112519,4.77,2112.0891654368183,1828.6571164597417,Scientific,HD 216446
565,100310,4.77,1950.2718737485,587.4389783838874,Scientific,* nu. Cap
566,90905,4.77,1647.3420724921143,1516.5557296812,Scientific,* d Dra
567,101027,4.77,2000.0275906796185,522.5511750729547,Scientific,* rho Cap
568,88404,4.77,1127.0981501287265,698.5867802140584,Scientific,* tau Oph
569,3455,4.77,3521.9000151903138,772.3849426834556,Scientific,* phi01 Cet
570,98761,4.77,1857.6239470620903,265.52944292014405,Scientific,HD 189831
571,14382,4.77,2908.6806769758286,1865.084676625474,Scientific,* k Per
572,100044,4.77,1953.183819989973,1237.8621836440784,Scientific,* P Cyg
573,86201,4.77,1656.9318407910173,1688.4994587957062,Scientific,* ome Dra
574,17587,4.78,2722.0695365430984,1950.7648554391244,Scientific,HD  23089
575,9977,4.78,3296.199706236375,1603.3215794338685,Scientific,*  58 And
576,4147,4.78,3528.694539913202,930.6386948558794,Scientific,*  20 Cet
577,87294,4.78,1111.0484303813732,258.2481784579211,Scientific,* iot02 Sco
578,110882,4.78,2685.122926755259,849.4988402105012,Scientific,*  35 Peg
579,110371,4.78,2550.2980496325704,1151.3905311060332,Scientific,*  32 Peg
580,85755,4.78,936.6591353624352,499.05107380974925,Scientific,* c Oph
581,77655,4.79,848.2106945687082,1459.4122399737585,Scientific,* kap CrB
582,109400,4.79,2191.256190656149,1692.7957210069735,Scientific,*  24 Cep
583,9153,4.79,3540.5984517559637,1414.9331398913423,Scientific,* lam Ari
584,1168,4.79,3154.0165730581793,1169.8080968726758,Scientific,* chi Peg
585,109908,4.79,2598.236404650837,230.51510229892145,Scientific,* mu.01 Gru
586,88149,4.79,1145.213085825811,870.7691558740436,Scientific,*  66 Oph
587,99824,4.79,1932.0527052980003,1078.8496945672612,Scientific,HD 192685
588,80815,4.79,575.3766907663814,526.9769410382492,Scientific,* i Sco
589,87220,4.79,1063.6268974659686,378.4180730136273,Scientific,HD 161840
590,45038,4.8,1892.2446168763015,2189.341114557538,Scientific,* sig02 UMa
591,20354,4.8,3167.1611900950775,2000.2129044069816,Scientific,* d Per
592,103089,4.8,2101.349745057934,1320.1202123932069,Scientific,*  57 Cyg
593,69112,4.8,1678.494203016677,1904.312455894625,Scientific,*   4 UMi
594,105382,4.8,2293.503232506922,230.54604263018257,Scientific,* tet01 Mic
595,79881,4.8,517.79667920351,479.6848432244689,Scientific,* d Sco
596,110672,4.8,2679.3879307938746,804.1458671101379,Scientific,* pi. Aqr
597,3300,4.8,2836.1760231033018,1574.5077368853738,Scientific,* ksi Cas
598,99639,4.8,1943.000961412279,1350.655786907475,Scientific,*  30 Cyg
599,4151,4.8,2658.9851859237406,1692.8778942061713,Scientific,HD   5015
600,112051,4.8,2641.076032172839,1179.53022780674,Scientific,* omi Peg
601,71995,4.8,469.8924595165098,1503.528044898634,Scientific,*  34 Boo
602,84573,4.8,1135.8524260811466,1293.2684530814518,Scientific,* u Her
603,73568,4.8,500.84404969143895,1437.8938095975632,Scientific,* ome Boo
604,69879,4.8,601.6619260668283,1668.207963869398,Scientific,* A Boo
605,90289,4.81,1255.6060247422515,516.8309697961826,Scientific,*  21 Sgr
606,101867,4.81,2051.1686844550686,1022.0817748443524,Scientific,*  29 Vul
607,102724,4.81,2082.0034666652055,1341.6999804566362,Scientific,*  55 Cyg
608,82321,4.82,1197.228212448794,1484.7041919919177,Scientific,*  52 Her
609,110386,4.82,2624.566879173308,943.4452299539696,Scientific,*  31 Peg
610,116901,4.82,3162.0200630355175,597.8778972129785,Scientific,* 104 Aqr
611,104019,4.82,2214.796551739841,498.68566456976185,Scientific,* eta Cap
612,90344,4.82,1713.952151778729,1622.926818136022,Scientific,*  42 Dra
613,69226,4.82,350.339550763004,1578.184136845843,Scientific,* d Boo
614,111123,4.82,2732.3400106879703,647.4539689029135,Scientific,* sig Aqr
615,83262,4.82,773.8588498841331,812.426118228203,Scientific,*  30 Oph
616,92782,4.82,1827.6986540825549,1679.5435713482725,Scientific,* ups Dra
617,80179,4.82,580.4406063842839,941.5026676056748,Scientific,* sig Ser
618,66458,4.82,566.0722607638988,1787.9222453394514,Scientific,*  25 CVn
619,51459,4.82,1458.816239158939,2246.6452359326317,Scientific,*  36 UMa
620,78554,4.82,697.1009578988392,1279.9969927366335,Scientific,* pi. Ser
621,115022,4.82,2609.669374985498,1457.1069060657933,Scientific,*   8 And
622,80704,4.83,1069.8908469980115,1467.252994268728,Scientific,* g Her
623,93026,4.83,1451.3850168530107,697.3450198240749,Scientific,* eta Sct
624,83574,4.83,817.2645890851579,362.93737624662504,Scientific,* k Sco
625,93174,4.83,1485.265380898558,283.7670868540347,Scientific,* eps CrA
626,6813,4.83,3044.840338249078,1595.8386230470928,Scientific,* ome And
627,73695,4.83,962.2131444270872,1675.2938386437943,Scientific,* i Boo
628,4292,4.83,2705.5884827261975,1675.5905527835307,Scientific,* ups01 Cas
629,92088,4.83,1490.3719271252482,1126.2033001328364,Scientific,HD 173780
630,81660,4.84,1488.0232865135663,1691.1283855893366,Scientific,* g Dra
631,10340,4.84,3166.299187527949,1674.6865450232972,Scientific,* b And
632,112203,4.84,2752.8040188145046,234.8151608020951,Scientific,* rho Gru
633,81008,4.84,715.2941527686881,1074.5272520721935,Scientific,* h Her
634,82020,4.84,1358.07590651436,1607.8914404283237,Scientific,HD 151613
635,7007,4.84,3663.7761615531854,1108.5966628594945,Scientific,* mu. Psc
636,70027,4.84,199.611463918116,1437.6891972723065,Scientific,*  20 Boo
637,114104,4.84,2453.954337929754,1570.1165067507395,Scientific,*   1 Cas
638,112374,4.84,2678.5508746800874,68.33773923975397,Scientific,* eta Gru
639,98353,4.84,1821.802621482721,416.7472712408679,Scientific,*  60 Sgr
640,10644,4.84,3393.3951489937267,1585.821539091859,Scientific,* del Tri
641,14862,4.85,2431.1361105805636,1916.3113979346952,Scientific,HD  19275
642,89918,4.85,1258.9907778016886,840.8849937770465,Scientific,*  74 Oph
643,87846,4.85,1176.1939368149226,196.2921789560417,Scientific,HD 163145
644,15416,4.85,3506.7335812955293,1751.9555284094072,Scientific,HD  20468
645,93148,4.85,1555.3109285473,73.62512486475427,Scientific,* lam Tel
646,109068,4.86,2557.4119959262193,840.7950242450717,Scientific,* nu. Peg
647,86736,4.86,1005.0626780109956,524.1540759281254,Scientific,*  58 Oph
648,94643,4.86,1561.3066767661398,436.27337699895065,Scientific,* psi Sgr
649,70327,4.86,77.78600022178726,1311.3331298362782,Scientific,BD+09  2882
650,2210,4.86,3394.3219505750712,399.445425242028,Scientific,* eta Scl
651,51808,4.86,1799.596662948721,2054.048517994,Scientific,HD  91190
652,85829,4.86,1453.7504884745715,1540.9059672829735,Scientific,* nu.02 Dra
653,92761,4.86,1430.697293899396,475.5792265019132,Scientific,* nu.01 Sgr
654,80181,4.86,886.1575989532515,1347.0699841657288,Scientific,* ksi CrB
655,71832,4.86,150.1762100429591,1256.5602083115675,Scientific,*  31 Boo
656,91918,4.86,1397.9799721105928,306.27857264812195,Scientific,HD 172910
657,81497,4.86,1211.507657487752,1531.7985276684708,Scientific,*  42 Her
658,32438,4.86,2451.22832732902,2232.1345996127666,Scientific,*  12 Lyn
659,106551,4.87,2290.4784177911356,1256.1677149029886,Scientific,*  72 Cyg
660,97290,4.87,1743.5010538802171,501.2141852124845,Scientific,* f Sgr
661,15110,4.87,3818.9791651331816,1601.030657332875,Scientific,* zet Ari
662,12093,4.87,3976.848430681798,1258.2983367760685,Scientific,* nu. Cet
663,6411,4.87,3029.571631930931,1587.5191864927942,Scientific,* ksi And
664,118209,4.88,3234.711766697895,820.4488742953301,Scientific,*  27 Psc
665,94820,4.88,1569.84179371595,518.1044109870544,Scientific,* d Sgr
666,87936,4.88,1163.611423876712,233.30370400029165,Scientific,HD 163376
667,91845,4.88,1367.8626702602598,672.0210646331726,Scientific,* eps Sct
668,117301,4.88,2565.6650747010326,1596.2394702932845,Scientific,* tau Cas
669,96341,4.88,1721.1659029968146,135.8784052373054,Scientific,* iot Tel
670,118243,4.88,2639.5042546231684,1576.7800488514229,Scientific,* sig Cas
671,82860,4.88,1524.592024406193,1682.4101049204266,Scientific,* h Dra
672,910,4.89,3336.9762267441074,659.4697564155549,Scientific,*   6 Cet
673,83613,4.89,893.3763065619057,1044.1048204780652,Scientific,*  60 Her
674,97118,4.89,1803.6931398589388,1235.3225753098843,Scientific,*  15 Cyg
675,85819,4.89,1453.6485138637447,1541.1212163667738,Scientific,* nu.01 Dra
676,102831,4.89,2124.593314581758,318.7399357801623,Scientific,* alf Mic
677,115990,4.89,2525.1408526154114,1579.3491503925677,Scientific,V* AR Cas
678,111841,4.89,2561.039905626715,1300.7765082976562,Scientific,*  10 Lac
679,102790,4.9,2114.3070751229884,159.18739848831137,Scientific,* zet Ind
680,97679,4.9,1804.6662158209735,1044.8116596301666,Scientific,*  12 Vul
681,3801,4.9,2844.938261930882,1588.9645127531978,Scientific,* nu. Cas
682,78821,4.9,419.3321754526538,638.2606801482527,Scientific,* bet02 Sco
683,6670,4.9,3772.23821413785,766.2415968441246,Scientific,*  46 Cet
684,83608,4.91,1370.765705098459,1560.428610793174,Scientific,* mu. Dra
685,73473,4.91,75.74609372051842,932.7627778985052,Scientific,* del Lib
686,81724,4.91,632.898826183664,632.3831222868023,Scientific,*  24 Sco
687,101692,4.91,2046.2719220117335,718.0104547999476,Scientific,*  70 Aql
688,101101,4.91,2004.2782065057409,713.6141272114851,Scientific,*  69 Aql
689,66257,4.91,587.2920369989743,1802.6444433261695,Scientific,V* BH CVn
690,113186,4.91,2823.785791171453,924.9444740990645,Scientific,* rho Peg
691,12623,4.91,3309.42566391037,1705.703911151429,Scientific,*  12 Per
692,98055,4.91,1888.4152829501068,1425.147802150454,Scientific,* psi Cyg
693,36547,4.92,2068.639452631207,1995.941743782498,Scientific,V* VZ Cam
694,88726,4.92,1224.2573125988818,207.47392164389237,Scientific,CD-43 12272
695,92689,4.92,1663.116831891999,1426.2588955250708,Scientific,HD 175535
696,75379,4.92,195.91373742724903,857.6226692279037,Scientific,* eps Lib
697,67480,4.92,216.1847925457388,1596.4305675024546,Scientific,* e Boo
698,90830,4.92,1374.443720058371,169.55497616722124,Scientific,* del01 Tel
699,102388,4.92,2082.0258533760934,1074.59422973068,Scientific,*  30 Vul
700,89861,4.92,1337.5867928992336,1084.9330752318574,Scientific,* 106 Her
701,73996,4.93,516.1318504298318,1423.6512836564186,Scientific,* c Boo
702,79375,4.93,470.4014287742345,787.3019999012748,Scientific,* psi Sco
703,37609,4.93,2231.5702828953727,2289.0078812133747,Scientific,*  24 Lyn
704,114939,4.93,3002.9300055476815,719.9793906450722,Scientific,* chi Aqr
705,99770,4.93,1937.6669276085831,1222.458708012229,Scientific,* b03 Cyg
706,72631,4.93,70.7249594277226,1062.774081312952,Scientific,*  11 Lib
707,96483,4.93,1688.1678964202338,667.52496931729,Scientific,* kap Aql
708,99120,4.93,1897.8334133400012,73.6767957020009,Scientific,* ksi Tel
709,117073,4.93,2923.1046674092995,1245.4095740170137,Scientific,*  78 Peg
710,63503,4.93,1120.552758077442,1972.051789642489,Scientific,*  78 UMa
711,102571,4.93,2086.3796780542034,1191.316642048653,Scientific,V* T Cyg
712,99303,4.93,1914.801173267292,1223.479296109802,Scientific,* b02 Cyg
713,80650,4.94,1549.1657724361733,1741.7316044719933,Scientific,*  15 Dra
714,64540,4.94,660.2322868394405,1883.9518365727736,Scientific,HD 115004
715,10280,4.94,3461.5087779798755,1531.1941325485518,Scientific,* iot Tri
716,50933,4.94,1655.6512517234808,2163.7877014300516,Scientific,V* ET UMa
717,93279,4.94,1583.371542196633,1187.7451083586109,Scientific,* lam Lyr
718,101138,4.94,2008.1341453142077,1377.0882945126316,Scientific,* ome01 Cyg
719,109422,4.94,2594.6664588656695,346.941029589152,Scientific,* tau PsA
720,99742,4.94,1920.2271487219737,945.8699967509394,Scientific,* rho Aql
721,13905,4.94,3456.153239678774,1704.5353743862984,Scientific,*  24 Per
722,18505,4.95,2722.90956525088,1968.2021942241076,Scientific,HD  24479
723,117245,4.95,3133.313020723267,905.1410823817552,Scientific,*  19 Psc
724,61384,4.95,1516.4080603170817,1997.667422638391,Scientific,*   6 Dra
725,6242,4.95,2764.665504058826,1702.5113140675526,Scientific,* phi Cas
726,79822,4.95,1685.1629267945186,1807.245771344135,Scientific,* eta UMi
727,115738,4.95,3033.9924007710274,853.1590981530624,Scientific,* kap Psc
728,78207,4.95,379.7811936130768,738.5175345535089,Scientific,*  48 Lib
729,3414,4.95,2900.3916238683796,1539.4661078783397,Scientific,* pi. Cas
730,98068,4.95,1857.373984082633,1246.8964467070348,Scientific,*  22 Cyg
731,112917,4.95,2576.480803757271,1364.404375395104,Scientific,*  15 Lac
